user_name,res_id,count,user_id,rating
1cust11.tnt1.chi5.da.uu.net,107,1,3883,3
1cust110.max10.chicago.il.ms.uu.net,592,1,3884,3
1cust110.max10.chicago.il.ms.uu.net,614,1,3884,3
1cust110.max9.orlando.fl.ms.uu.net,293,1,3885,3
1cust110.tnt1.det1.da.uu.net,380,1,3886,3
1cust111.max2.chicago.il.ms.uu.net,423,1,3887,3
1cust111.max2.chicago.il.ms.uu.net,496,1,3887,3
1cust111.max2.chicago.il.ms.uu.net,555,1,3887,3
1cust111.max2.chicago.il.ms.uu.net,671,1,3887,3
1cust111.max42.chicago.il.ms.uu.net,263,1,3888,3
1cust111.max48.chicago.il.ms.uu.net,294,1,3889,3
1cust112.max11.chicago.il.ms.uu.net,361,1,3890,3
1cust112.max11.chicago.il.ms.uu.net,390,1,3890,3
1cust112.max15.indianapolis.in.ms.uu.net,76,1,3891,3
1cust112.max9.detroit.mi.ms.uu.net,476,1,3892,3
1cust112.max9.detroit.mi.ms.uu.net,530,1,3892,3
1cust112.max9.detroit.mi.ms.uu.net,670,1,3892,3
1cust112.tnt41.chi5.da.uu.net,10,1,3893,3
1cust113.max4.dallas.tx.ms.uu.net,334,1,3894,3
1cust114.max5.st-louis.mo.ms.uu.net,133,1,3895,3
1cust115.max13.portland2.or.ms.uu.net,107,1,3896,3
1cust115.max13.portland2.or.ms.uu.net,133,1,3896,3
1cust115.max13.portland2.or.ms.uu.net,334,1,3896,3
1cust115.max14.chicago.il.ms.uu.net,242,1,3897,3
1cust115.max14.houston.tx.ms.uu.net,134,1,3898,3
1cust115.max14.houston.tx.ms.uu.net,244,1,3898,3
1cust115.max25.miami.fl.ms.uu.net,44,1,3899,3
1cust116.max53.new-york.ny.ms.uu.net,205,1,3900,3
1cust116.tnt1.chi5.da.uu.net,7,1,3901,3
1cust117.tnt1.hou1.da.uu.net,166,1,3902,3
1cust118.max1.hartford.ct.ms.uu.net,426,1,3903,3
1cust118.tnt2.sarasota.fl.gt.uu.net,610,1,3904,3
1cust119.max8.orlando.fl.ms.uu.net,457,1,3905,3
1cust12.max3.chicago.il.ms.uu.net,144,1,3906,3
1cust12.max4.chicago.il.ms.uu.net,96,1,3907,3
1cust12.tnt7.chi1.da.uu.net,117,1,3908,1
1cust12.tnt7.chi1.da.uu.net,219,2,3908,5
1cust12.tnt7.chi1.da.uu.net,423,1,3908,1
1cust12.tnt7.chi1.da.uu.net,559,1,3908,1
1cust12.tnt7.chi1.da.uu.net,97,1,3908,1
1cust120.max1.baltimore.md.ms.uu.net,107,1,3909,3
1cust120.max1.baltimore.md.ms.uu.net,620,1,3909,3
1cust120.max1.baltimore.md.ms.uu.net,653,1,3909,3
1cust120.max1.baltimore.md.ms.uu.net,77,1,3909,3
1cust120.max14.detroit.mi.ms.uu.net,107,1,3910,3
1cust120.max14.detroit.mi.ms.uu.net,560,1,3910,3
1cust120.max5.st-louis.mo.ms.uu.net,133,1,3911,3
1cust120.max5.st-louis.mo.ms.uu.net,493,1,3911,3
1cust121.tnt1.ind1.da.uu.net,549,1,3912,3
1cust121.tnt1.stl1.da.uu.net,17,2,3913,3
1cust121.tnt6.hou3.da.uu.net,464,1,3914,3
1cust121.tnt6.hou3.da.uu.net,86,1,3914,3
1cust122.tnt1.chi5.da.uu.net,496,1,3915,3
1cust122.tnt3.chi5.da.uu.net,0,1,3916,3
1cust123.max10.chicago.il.ms.uu.net,178,1,3917,3
1cust123.max10.chicago.il.ms.uu.net,546,1,3917,3
1cust123.max27.dallas.tx.ms.uu.net,624,1,3918,3
1cust123.tnt1.har1.da.uu.net,131,1,3919,3
1cust124.max2.minneapolis.mn.ms.uu.net,665,2,3920,3
1cust124.max25.chicago.il.ms.uu.net,175,1,3921,3
1cust125.max14.dallas.tx.ms.uu.net,192,1,3922,3
1cust125.max14.dallas.tx.ms.uu.net,262,1,3922,3
1cust125.max14.dallas.tx.ms.uu.net,400,1,3922,3
1cust125.max5.minneapolis.mn.ms.uu.net,294,1,3923,3
1cust125.max5.minneapolis.mn.ms.uu.net,428,1,3923,3
1cust125.tnt16.dfw5.da.uu.net,204,1,3924,3
1cust125.tnt16.dfw5.da.uu.net,505,1,3924,3
1cust125.tnt2.lexington.ky.da.uu.net,175,1,3925,3
1cust125.tnt2.lexington.ky.da.uu.net,344,1,3925,3
1cust125.tnt2.lexington.ky.da.uu.net,539,1,3925,3
1cust126.max17.cleveland.oh.ms.uu.net,110,1,3926,3
1cust126.max19.chicago.il.ms.uu.net,230,1,3927,3
1cust126.max19.chicago.il.ms.uu.net,621,1,3927,3
1cust126.max3.chicago.il.ms.uu.net,287,1,3928,3
1cust129.tnt3.dca1.da.uu.net,553,1,3929,3
1cust131.tnt1.det2.da.uu.net,226,1,3930,3
1cust133.tnt25.chi5.da.uu.net,10,1,3931,1
1cust133.tnt25.chi5.da.uu.net,107,1,3931,1
1cust133.tnt25.chi5.da.uu.net,120,2,3931,5
1cust133.tnt25.chi5.da.uu.net,148,2,3931,5
1cust133.tnt25.chi5.da.uu.net,17,1,3931,1
1cust133.tnt25.chi5.da.uu.net,279,1,3931,1
1cust133.tnt25.chi5.da.uu.net,324,1,3931,1
1cust133.tnt25.chi5.da.uu.net,370,1,3931,1
1cust133.tnt25.chi5.da.uu.net,505,1,3931,1
1cust133.tnt25.chi5.da.uu.net,595,1,3931,1
1cust133.tnt25.chi5.da.uu.net,620,1,3931,1
1cust133.tnt25.chi5.da.uu.net,626,1,3931,1
1cust133.tnt25.chi5.da.uu.net,650,1,3931,1
1cust133.tnt7.chi5.da.uu.net,207,1,3932,3
1cust133.tnt7.chi5.da.uu.net,522,1,3932,3
1cust134.tnt1.valparaiso.in.da.uu.net,390,1,3933,3
1cust134.tnt1.valparaiso.in.da.uu.net,449,1,3933,3
1cust134.tnt1.valparaiso.in.da.uu.net,529,1,3933,3
1cust135.tnt10.chi5.da.uu.net,244,1,3934,3
1cust137.tnt1.cle1.da.uu.net,17,1,3935,3
1cust137.tnt10.chi5.da.uu.net,559,1,3936,3
1cust137.tnt18.dfw5.da.uu.net,560,1,3937,3
1cust138.tnt2.kcy2.da.uu.net,541,1,3938,3
1cust14.max11.cleveland.oh.ms.uu.net,37,1,3939,3
1cust14.max11.cleveland.oh.ms.uu.net,99,1,3939,3
1cust14.max11.houston.tx.ms.uu.net,599,1,3940,3
1cust14.max3.portland2.or.ms.uu.net,106,1,3941,3
1cust14.max3.portland2.or.ms.uu.net,489,1,3941,3
1cust14.max3.st-louis.mo.ms.uu.net,303,1,3942,3
1cust14.max42.chicago.il.ms.uu.net,448,1,3943,3
1cust14.tnt1.bos1.da.uu.net,226,1,3944,3
1cust14.tnt1.bos1.da.uu.net,242,1,3944,3
1cust14.tnt1.bos1.da.uu.net,315,1,3944,3
1cust141.tnt1.sdg1.da.uu.net,130,1,3945,3
1cust141.tnt1.sdg1.da.uu.net,153,1,3945,3
1cust141.tnt1.sdg1.da.uu.net,162,1,3945,3
1cust141.tnt4.chi5.da.uu.net,70,1,3946,3
1cust142.tnt18.chi5.da.uu.net,513,1,3947,3
1cust143.tnt28.chi5.da.uu.net,359,1,3948,3
1cust143.tnt28.chi5.da.uu.net,496,1,3948,3
1cust143.tnt28.chi5.da.uu.net,630,1,3948,3
1cust143.tnt28.chi5.da.uu.net,663,1,3948,3
1cust143.tnt28.chi5.da.uu.net,70,1,3948,3
1cust143.tnt28.chi5.da.uu.net,77,1,3948,3
1cust143.tnt4.cle1.da.uu.net,671,1,3949,3
1cust145.tnt19.chi5.da.uu.net,166,1,3950,3
1cust145.tnt5.atl1.da.uu.net,115,1,3951,3
1cust145.tnt5.atl1.da.uu.net,157,1,3951,3
1cust145.tnt9.chi5.da.uu.net,613,1,3952,3
1cust146.tnt1.redmond.wa.da.uu.net,672,1,3953,3
1cust146.tnt1.rockford.il.da.uu.net,560,1,3954,3
1cust147.tnt3.chi1.da.uu.net,334,1,3955,1
1cust147.tnt3.chi1.da.uu.net,44,2,3955,5
1cust148.tnt1.kcy2.da.uu.net,318,1,3956,3
1cust148.tnt48.chi5.da.uu.net,89,1,3957,3
1cust148.tnt8.chi5.da.uu.net,110,1,3958,3
1cust148.tnt8.chi5.da.uu.net,123,1,3958,3
1cust148.tnt8.chi5.da.uu.net,496,1,3958,3
1cust149.tnt10.chi5.da.uu.net,553,1,3959,1
1cust149.tnt10.chi5.da.uu.net,592,2,3959,5
1cust151.tnt1.ind1.da.uu.net,119,1,3960,3
1cust151.tnt1.ind1.da.uu.net,316,1,3960,3
1cust151.tnt1.ind1.da.uu.net,407,1,3960,3
1cust151.tnt1.ind1.da.uu.net,665,1,3960,3
1cust151.tnt1.ind1.da.uu.net,671,1,3960,3
1cust153.tnt1.sfo1.da.uu.net,63,1,3961,3
1cust153.tnt2.clearwater.fl.da.uu.net,381,1,3962,3
1cust155.tnt1.rockford.il.da.uu.net,650,1,3963,3
1cust155.tnt10.chi5.da.uu.net,192,1,3964,3
1cust155.tnt10.chi5.da.uu.net,465,1,3964,3
1cust155.tnt28.chi5.da.uu.net,434,1,3965,3
1cust155.tnt28.chi5.da.uu.net,58,1,3965,3
1cust155.tnt28.chi5.da.uu.net,621,1,3965,3
1cust156.tnt1.chi1.da.uu.net,435,1,3966,3
1cust156.tnt27.chi5.da.uu.net,464,1,3967,3
1cust156.tnt27.chi5.da.uu.net,482,1,3967,3
1cust157.tnt14.nyc3.da.uu.net,52,2,3968,3
1cust158.tnt1.lafayette.in.da.uu.net,5,1,3969,3
1cust158.tnt28.chi5.da.uu.net,302,1,3970,3
1cust158.tnt28.chi5.da.uu.net,463,1,3970,3
1cust16.max10.boston.ma.ms.uu.net,599,1,3971,3
1cust16.max3.cleveland.oh.ms.uu.net,546,1,3972,3
1cust16.max49.chicago.il.ms.uu.net,652,1,3973,3
1cust16.max6.new-orleans.la.ms.uu.net,354,1,3974,3
1cust16.max6.new-orleans.la.ms.uu.net,507,1,3974,3
1cust16.max6.new-orleans.la.ms.uu.net,54,1,3974,3
1cust16.max6.new-orleans.la.ms.uu.net,552,1,3974,3
1cust16.max6.new-orleans.la.ms.uu.net,585,1,3974,3
1cust160.tnt1.chi2.da.uu.net,530,1,3975,3
1cust160.tnt3.chi5.da.uu.net,131,1,3976,3
1cust160.tnt3.chi5.da.uu.net,346,1,3976,3
1cust161.tnt12.dfw5.da.uu.net,464,1,3977,3
1cust164.tnt3.chi5.da.uu.net,44,1,3978,3
1cust165.tnt1.angola.in.da.uu.net,163,1,3979,3
1cust165.tnt1.angola.in.da.uu.net,665,1,3979,3
1cust165.tnt3.det3.da.uu.net,134,1,3980,3
1cust165.tnt3.det3.da.uu.net,605,1,3980,3
1cust168.tnt8.dfw5.da.uu.net,106,1,3981,3
1cust169.tnt1.ind1.da.uu.net,246,1,3982,3
1cust17.max1.raleigh.nc.ms.uu.net,497,1,3983,3
1cust17.tnt27.sfo3.da.uu.net,10,1,3984,3
1cust17.tnt27.sfo3.da.uu.net,183,1,3984,3
1cust170.tnt2.bloomington.il.da.uu.net,564,1,3985,3
1cust171.tnt1.chi5.da.uu.net,179,1,3986,3
1cust171.tnt1.chi5.da.uu.net,516,1,3986,3
1cust172.tnt7.chi5.da.uu.net,665,1,3987,3
1cust173.tnt6.chi5.da.uu.net,334,1,3988,3
1cust174.tnt1.det1.da.uu.net,133,1,3989,3
1cust174.tnt7.det3.da.uu.net,543,1,3990,3
1cust179.tnt10.chi5.da.uu.net,189,1,3991,3
1cust179.tnt10.chi5.da.uu.net,621,1,3991,3
1cust18.max33.chicago.il.ms.uu.net,21,1,3992,3
1cust18.max33.chicago.il.ms.uu.net,7,1,3992,3
1cust18.tnt41.chi5.da.uu.net,10,1,3993,3
1cust18.tnt41.chi5.da.uu.net,341,1,3993,3
1cust18.tnt41.chi5.da.uu.net,626,1,3993,3
1cust180.tnt2.det2.da.uu.net,186,1,3994,3
1cust181.tnt2.winter-haven.fl.da.uu.net,464,1,3995,3
1cust182.tnt1.den2.da.uu.net,397,1,3996,3
1cust182.tnt2.dekalb.il.da.uu.net,665,1,3997,3
1cust182.tnt6.chi1.da.uu.net,117,1,3998,3
1cust182.tnt6.chi1.da.uu.net,529,1,3998,3
1cust185.tnt1.cle1.da.uu.net,14,1,3999,3
1cust186.tnt4.chi1.da.uu.net,560,1,4000,3
1cust187.tnt3.redmond.wa.da.uu.net,187,1,4001,3
1cust188.tnt2.chi1.da.uu.net,167,1,4002,3
1cust188.tnt2.chi1.da.uu.net,195,1,4002,3
1cust188.tnt2.chi1.da.uu.net,216,1,4002,3
1cust188.tnt2.chi1.da.uu.net,299,1,4002,3
1cust188.tnt2.chi1.da.uu.net,344,1,4002,3
1cust188.tnt2.chi1.da.uu.net,559,1,4002,3
1cust19.max3.chicago2.il.ms.uu.net,59,1,4003,3
1cust19.max7.washington.dc.ms.uu.net,122,1,4004,1
1cust19.max7.washington.dc.ms.uu.net,204,2,4004,5
1cust19.max7.washington.dc.ms.uu.net,412,1,4004,1
1cust19.max7.washington.dc.ms.uu.net,481,1,4004,1
1cust19.max7.washington.dc.ms.uu.net,504,1,4004,1
1cust19.max7.washington.dc.ms.uu.net,508,1,4004,1
1cust19.tnt14.chi5.da.uu.net,110,1,4005,3
1cust19.tnt2.tco2.da.uu.net,192,1,4006,3
1cust190.tnt28.chi5.da.uu.net,643,1,4007,3
1cust190.tnt9.chi5.da.uu.net,111,1,4008,3
1cust191.tnt11.chi5.da.uu.net,262,1,4009,3
1cust191.tnt11.chi5.da.uu.net,3,1,4009,3
1cust191.tnt11.chi5.da.uu.net,445,1,4009,3
1cust191.tnt11.chi5.da.uu.net,474,1,4009,3
1cust191.tnt11.chi5.da.uu.net,526,1,4009,3
1cust191.tnt11.chi5.da.uu.net,85,1,4009,3
1cust192.tnt11.sfo3.da.uu.net,129,1,4010,3
1cust192.tnt11.sfo3.da.uu.net,5,1,4010,3
1cust193.tnt5.manassas.va.da.uu.net,58,1,4011,3
1cust194.tnt1.rdu1.da.uu.net,438,1,4012,3
1cust194.tnt1.rdu1.da.uu.net,508,1,4012,3
1cust194.tnt1.rdu1.da.uu.net,62,1,4012,3
1cust196.tnt1.rdu1.da.uu.net,591,1,4013,3
1cust196.tnt11.chi5.da.uu.net,489,1,4014,3
1cust196.tnt11.chi5.da.uu.net,5,1,4014,3
1cust196.tnt11.chi5.da.uu.net,541,1,4014,3
1cust196.tnt2.chi1.da.uu.net,219,1,4015,3
1cust196.tnt2.chi1.da.uu.net,307,1,4015,3
1cust198.tnt4.chi1.da.uu.net,193,1,4016,3
1cust198.tnt5.chi5.da.uu.net,653,1,4017,3
1cust199.tnt2.everett2.wa.da.uu.net,107,1,4018,3
1cust199.tnt2.everett2.wa.da.uu.net,346,1,4018,3
1cust199.tnt2.everett2.wa.da.uu.net,410,1,4018,3
1cust199.tnt2.everett2.wa.da.uu.net,539,1,4018,3
1cust2.max14.chicago.il.ms.uu.net,175,1,4019,3
1cust2.max14.chicago.il.ms.uu.net,277,1,4019,3
1cust2.max14.chicago.il.ms.uu.net,4,1,4019,3
1cust2.max14.chicago.il.ms.uu.net,642,1,4019,3
1cust2.max21.chicago.il.ms.uu.net,671,1,4020,3
1cust2.max30.dallas.tx.ms.uu.net,291,1,4021,3
1cust2.tnt7.chi5.da.uu.net,371,1,4022,3
1cust2.tnt7.chi5.da.uu.net,452,1,4022,3
1cust20.tnt17.chi5.da.uu.net,232,1,4023,3
1cust200.tnt1.lafayette2.in.da.uu.net,120,1,4024,3
1cust200.tnt1.lafayette2.in.da.uu.net,130,1,4024,3
1cust200.tnt1.lafayette2.in.da.uu.net,183,1,4024,3
1cust200.tnt1.rockford.il.da.uu.net,128,1,4025,3
1cust201.tnt3.sfo2.da.uu.net,164,1,4026,3
1cust201.tnt3.sfo2.da.uu.net,17,1,4026,3
1cust201.tnt3.sfo2.da.uu.net,196,1,4026,3
1cust201.tnt3.sfo2.da.uu.net,222,1,4026,3
1cust201.tnt3.sfo2.da.uu.net,242,1,4026,3
1cust201.tnt3.sfo2.da.uu.net,444,1,4026,3
1cust202.tnt39.dfw5.da.uu.net,585,1,4027,3
1cust202.tnt39.dfw5.da.uu.net,620,1,4027,3
1cust204.tnt9.chi5.da.uu.net,193,1,4028,3
1cust206.tnt2.redmond2.wa.da.uu.net,166,1,4029,3
1cust206.tnt2.redmond2.wa.da.uu.net,341,1,4029,3
1cust206.tnt6.chi1.da.uu.net,14,1,4030,3
1cust206.tnt6.chi1.da.uu.net,230,1,4030,3
1cust206.tnt6.chi1.da.uu.net,302,1,4030,3
1cust207.tnt4.chi5.da.uu.net,307,1,4031,3
1cust207.tnt4.chi5.da.uu.net,644,1,4031,3
1cust208.tnt7.bos2.da.uu.net,246,1,4032,3
1cust208.tnt7.bos2.da.uu.net,34,1,4032,3
1cust209.tnt2.det2.da.uu.net,556,1,4033,3
1cust21.tnt15.tco2.da.uu.net,166,1,4034,3
1cust21.tnt15.tco2.da.uu.net,560,1,4034,3
1cust21.tnt2.ind1.da.uu.net,543,1,4035,3
1cust210.tnt1.long-beach.ca.da.uu.net,334,1,4036,3
1cust213.tnt9.nyc1.da.uu.net,537,1,4037,3
1cust215.tnt13.det3.da.uu.net,230,1,4038,3
1cust216.tnt4.phl1.da.uu.net,17,1,4039,3
1cust216.tnt4.phl1.da.uu.net,199,1,4039,3
1cust217.tnt2.ind1.da.uu.net,444,1,4040,3
1cust217.tnt6.chi5.da.uu.net,334,1,4041,3
1cust222.tnt14.det3.da.uu.net,130,1,4042,3
1cust222.tnt14.det3.da.uu.net,457,1,4042,3
1cust225.tnt4.atl2.da.uu.net,186,1,4043,3
1cust225.tnt47.chi5.da.uu.net,413,1,4044,3
1cust225.tnt5.chi5.da.uu.net,460,1,4045,3
1cust227.tnt1.dca1.da.uu.net,44,1,4046,3
1cust227.tnt1.det2.da.uu.net,160,2,4047,5
1cust227.tnt1.det2.da.uu.net,273,1,4047,1
1cust227.tnt1.det2.da.uu.net,34,1,4047,1
1cust227.tnt1.det2.da.uu.net,367,1,4047,1
1cust227.tnt1.det2.da.uu.net,390,1,4047,1
1cust227.tnt1.det2.da.uu.net,407,1,4047,1
1cust227.tnt1.det2.da.uu.net,489,1,4047,1
1cust227.tnt1.det2.da.uu.net,500,1,4047,1
1cust227.tnt1.det2.da.uu.net,533,1,4047,1
1cust227.tnt1.det2.da.uu.net,558,1,4047,1
1cust227.tnt5.atl1.da.uu.net,162,1,4048,3
1cust227.tnt5.atl1.da.uu.net,400,1,4048,3
1cust227.tnt5.atl1.da.uu.net,488,1,4048,3
1cust228.tnt16.nyc3.da.uu.net,185,1,4049,3
1cust228.tnt16.nyc3.da.uu.net,186,1,4049,3
1cust229.tnt33.dfw5.da.uu.net,107,1,4050,3
1cust229.tnt33.dfw5.da.uu.net,222,1,4050,3
1cust229.tnt33.dfw5.da.uu.net,543,1,4050,3
1cust23.max18.chicago.il.ms.uu.net,302,1,4051,3
1cust23.max33.chicago.il.ms.uu.net,316,1,4052,3
1cust23.max33.chicago.il.ms.uu.net,334,1,4052,3
1cust23.max4.kansas-city.mo.ms.uu.net,496,1,4053,3
1cust232.tnt1.chi5.da.uu.net,378,1,4054,3
1cust232.tnt1.chi5.da.uu.net,541,1,4054,3
1cust232.tnt6.chi5.da.uu.net,31,1,4055,3
1cust234.tnt1.chi1.da.uu.net,189,1,4056,3
1cust234.tnt1.chi1.da.uu.net,262,1,4056,3
1cust235.tnt4.chi5.da.uu.net,131,1,4057,3
1cust235.tnt4.chi5.da.uu.net,134,1,4057,3
1cust235.tnt4.chi5.da.uu.net,246,1,4057,3
1cust235.tnt4.chi5.da.uu.net,308,1,4057,3
1cust235.tnt4.chi5.da.uu.net,315,1,4057,3
1cust235.tnt4.chi5.da.uu.net,5,1,4057,3
1cust235.tnt4.chi5.da.uu.net,662,1,4057,3
1cust237.tnt2.chi5.da.uu.net,201,1,4058,3
1cust237.tnt2.chi5.da.uu.net,466,1,4058,3
1cust238.tnt1.chi5.da.uu.net,122,1,4059,3
1cust238.tnt5.chi1.da.uu.net,226,1,4060,3
1cust239.tnt1.lafayette.in.da.uu.net,230,1,4061,3
1cust24.max2.chicago2.il.ms.uu.net,410,1,4062,3
1cust24.max55.new-york.ny.ms.uu.net,86,1,4063,3
1cust240.tnt43.chi5.da.uu.net,635,1,4064,3
1cust241.tnt13.det3.da.uu.net,219,1,4065,3
1cust241.tnt13.det3.da.uu.net,290,1,4065,3
1cust241.tnt13.det3.da.uu.net,627,1,4065,3
1cust241.tnt6.chi1.da.uu.net,100,1,4066,3
1cust241.tnt6.chi1.da.uu.net,130,1,4066,3
1cust241.tnt6.chi1.da.uu.net,163,1,4066,3
1cust241.tnt6.chi1.da.uu.net,560,1,4066,3
1cust244.tnt16.lax3.da.uu.net,10,1,4067,3
1cust244.tnt47.chi5.da.uu.net,378,1,4068,3
1cust247.tnt2.hou2.da.uu.net,539,1,4069,3
1cust249.tnt1.covina.ca.da.uu.net,162,1,4070,3
1cust249.tnt1.covina.ca.da.uu.net,313,1,4070,3
1cust25.tnt1.det3.da.uu.net,106,1,4071,3
1cust25.tnt1.det3.da.uu.net,3,1,4071,3
1cust25.tnt1.det3.da.uu.net,522,1,4071,3
1cust25.tnt1.madison.wi.da.uu.net,133,1,4072,3
1cust25.tnt1.madison.wi.da.uu.net,53,1,4072,3
1cust25.tnt48.chi5.da.uu.net,268,1,4073,3
1cust25.tnt9.chi5.da.uu.net,186,1,4074,3
1cust27.max1.chicago.il.ms.uu.net,115,1,4075,3
1cust27.max22.atlanta.ga.ms.uu.net,133,1,4076,3
1cust27.max7.philadelphia.pa.ms.uu.net,265,1,4077,3
1cust27.max7.philadelphia.pa.ms.uu.net,53,1,4077,3
1cust27.tnt1.orl1.da.uu.net,218,2,4078,5
1cust27.tnt1.orl1.da.uu.net,454,1,4078,1
1cust27.tnt5.chi5.da.uu.net,502,1,4079,3
1cust28.max1.chicago.il.ms.uu.net,217,1,4080,3
1cust28.max1.chicago.il.ms.uu.net,570,1,4080,3
1cust28.max17.seattle.wa.ms.uu.net,120,1,4081,3
1cust28.max17.seattle.wa.ms.uu.net,17,1,4081,3
1cust28.max17.seattle.wa.ms.uu.net,543,1,4081,3
1cust28.max36.chicago.il.ms.uu.net,204,1,4082,3
1cust28.tnt28.chi5.da.uu.net,642,1,4083,3
1cust29.max9.dallas.tx.ms.uu.net,632,1,4084,3
1cust30.tnt6.sarasota.fl.da.uu.net,107,1,4085,3
1cust31.tnt1.elizabethtown.ky.da.uu.net,166,1,4086,3
1cust31.tnt1.elizabethtown.ky.da.uu.net,415,1,4086,3
1cust31.tnt1.elizabethtown.ky.da.uu.net,543,1,4086,3
1cust31.tnt26.det3.da.uu.net,226,1,4087,3
1cust32.tnt1.rockford.il.da.uu.net,30,1,4088,3
1cust32.tnt1.rockford.il.da.uu.net,400,1,4088,3
1cust32.tnt1.rockford.il.da.uu.net,553,1,4088,3
1cust32.tnt1.rockford.il.da.uu.net,592,1,4088,3
1cust33.tnt16.nyc3.da.uu.net,130,2,4089,5
1cust33.tnt16.nyc3.da.uu.net,230,1,4089,1
1cust33.tnt16.nyc3.da.uu.net,380,1,4089,1
1cust33.tnt9.chi5.da.uu.net,627,1,4090,3
1cust34.max35.los-angeles.ca.ms.uu.net,139,1,4091,3
1cust34.max35.los-angeles.ca.ms.uu.net,9,1,4091,3
1cust34.max5.boston.ma.ms.uu.net,463,1,4092,3
1cust34.max9.indianapolis.in.ms.uu.net,133,1,4093,3
1cust34.max9.indianapolis.in.ms.uu.net,317,1,4093,3
1cust34.max9.indianapolis.in.ms.uu.net,489,1,4093,3
1cust34.max9.indianapolis.in.ms.uu.net,503,1,4093,3
1cust34.tnt1.smyrna.ga.da.uu.net,407,1,4094,3
1cust34.tnt1.smyrna.ga.da.uu.net,591,1,4094,3
1cust34.tnt1.smyrna.ga.da.uu.net,70,1,4094,3
1cust36.max3.detroit.mi.ms.uu.net,100,1,4095,3
1cust36.max3.detroit.mi.ms.uu.net,192,1,4095,3
1cust36.max3.detroit.mi.ms.uu.net,636,1,4095,3
1cust36.tnt3.chi5.da.uu.net,192,1,4096,3
1cust36.tnt3.chi5.da.uu.net,390,1,4096,3
1cust37.max14.chicago.il.ms.uu.net,592,1,4097,3
1cust38.tnt6.chi5.da.uu.net,47,1,4098,3
1cust39.max33.chicago.il.ms.uu.net,475,1,4099,3
1cust39.max33.chicago.il.ms.uu.net,570,1,4099,3
1cust4.tnt1.det2.da.uu.net,460,1,4100,3
1cust4.tnt15.chi5.da.uu.net,118,1,4101,3
1cust4.tnt9.hou3.da.uu.net,464,1,4102,3
1cust40.max11.cleveland.oh.ms.uu.net,17,1,4103,3
1cust41.max14.cleveland.oh.ms.uu.net,464,1,4104,3
1cust41.max35.chicago.il.ms.uu.net,22,1,4105,3
1cust41.max4.detroit.mi.ms.uu.net,354,1,4106,3
1cust41.max4.detroit.mi.ms.uu.net,543,1,4106,3
1cust41.max4.detroit.mi.ms.uu.net,95,1,4106,3
1cust41.max42.chicago.il.ms.uu.net,301,1,4107,3
1cust42.max51.chicago.il.ms.uu.net,299,1,4108,3
1cust42.max51.chicago.il.ms.uu.net,421,1,4108,3
1cust42.max6.chicago.il.ms.uu.net,146,1,4109,3
1cust42.max6.chicago.il.ms.uu.net,166,1,4109,3
1cust42.max6.chicago.il.ms.uu.net,189,1,4109,3
1cust42.max6.chicago.il.ms.uu.net,429,1,4109,3
1cust43.max1.chicago2.il.ms.uu.net,86,1,4110,3
1cust43.max7.los-angeles.ca.ms.uu.net,162,1,4111,3
1cust43.max7.los-angeles.ca.ms.uu.net,192,1,4111,3
1cust43.max7.los-angeles.ca.ms.uu.net,364,1,4111,3
1cust43.max7.los-angeles.ca.ms.uu.net,560,1,4111,3
1cust43.tnt4.cle1.da.uu.net,67,1,4112,3
1cust44.max4.denver2.co.ms.uu.net,246,1,4113,3
1cust44.max4.denver2.co.ms.uu.net,294,1,4113,3
1cust46.tnt1.rockford.il.da.uu.net,44,1,4114,3
1cust47.max14.denver.co.ms.uu.net,609,1,4115,3
1cust47.max14.denver.co.ms.uu.net,671,1,4115,3
1cust47.max5.philadelphia.pa.ms.uu.net,672,1,4116,3
1cust47.max7.indianapolis.in.ms.uu.net,107,1,4117,3
1cust47.tnt4.det3.da.uu.net,541,1,4118,3
1cust48.tnt25.chi5.da.uu.net,274,1,4119,3
1cust48.tnt6.chi5.da.uu.net,17,1,4120,3
1cust48.tnt6.chi5.da.uu.net,407,1,4120,3
1cust48.tnt9.chi5.da.uu.net,193,1,4121,3
1cust49.max12.denver.co.ms.uu.net,193,1,4122,3
1cust49.max12.denver.co.ms.uu.net,222,1,4122,3
1cust49.max12.denver.co.ms.uu.net,464,1,4122,3
1cust49.max12.denver.co.ms.uu.net,53,1,4122,3
1cust49.max12.denver.co.ms.uu.net,58,1,4122,3
1cust49.tnt11.chi5.da.uu.net,336,1,4123,3
1cust5.max21.chicago.il.ms.uu.net,166,1,4124,3
1cust5.max21.chicago.il.ms.uu.net,287,1,4124,3
1cust5.max21.chicago.il.ms.uu.net,499,1,4124,3
1cust5.max5.cleveland.oh.ms.uu.net,293,1,4125,3
1cust5.max5.cleveland.oh.ms.uu.net,609,1,4125,3
1cust5.max5.cleveland.oh.ms.uu.net,67,1,4125,3
1cust5.max8.orlando.fl.ms.uu.net,59,1,4126,3
1cust5.tnt6.chi5.da.uu.net,159,1,4127,3
1cust50.max7.new-york.ny.ms.uu.net,204,1,4128,3
1cust50.tnt1.cle1.da.uu.net,466,1,4129,3
1cust50.tnt13.det3.da.uu.net,129,1,4130,3
1cust50.tnt13.det3.da.uu.net,466,1,4130,3
1cust50.tnt13.det3.da.uu.net,627,1,4130,3
